datetime,open,high,low,close,volume
2025/05/02 10:00,20857,20864,20783,20799,5545
2025/05/02 11:00,20801,20847,20791,20801,2857
2025/05/02 12:00,20800,20854,20791,20828,2005
2025/05/02 13:00,20825,20848,20821,20839,1695
2025/05/04 17:45,20766,20798,20410,20417,45692
2025/05/04 18:45,20418,20421,20233,20245,31529
2025/05/04 19:45,20244,20430,20209,20403,19423
2025/05/04 20:45,20400,20485,20390,20472,12127
2025/05/04 21:45,20474,20485,20396,20407,9551
2025/05/04 22:45,20406,20406,20406,20406,1
2025/05/05 00:00,20415,20434,20354,20407,7488
2025/05/05 01:00,20406,20441,20277,20313,9704
2025/05/05 02:00,20312,20335,20265,20280,8140
2025/05/05 03:00,20281,20318,20263,20309,5000
2025/05/05 04:00,20310,20318,20257,20266,4171
2025/05/05 05:00,20265,20348,20257,20343,6417
2025/05/05 06:00,20341,20342,20224,20293,16027
2025/05/05 07:00,20295,20372,20245,20311,17003
2025/05/05 08:00,20310,20319,20257,20280,5782
2025/05/05 09:00,20280,20306,20265,20293,2860
2025/05/05 10:00,20292,20292,20247,20280,2346
2025/05/05 11:00,20280,20305,20277,20279,1073
2025/05/05 12:00,20277,20288,20172,20188,3540
2025/05/05 13:00,20187,20226,20138,20193,3872
2025/05/05 17:45,20144,20412,20144,20325,34617
2025/05/05 18:45,20324,20444,20292,20421,18515
2025/05/05 19:45,20422,20482,20396,20458,11365
2025/05/05 20:45,20459,20468,20407,20407,5891
2025/05/05 21:45,20409,20422,20325,20343,10675
2025/05/06 00:00,20325,20375,20296,20312,7148
2025/05/06 01:00,20312,20318,20260,20282,6366
2025/05/06 02:00,20282,20285,20206,20250,8463
2025/05/06 03:00,20250,20287,20242,20280,5052
2025/05/06 04:00,20280,20304,20228,20255,7222
2025/05/06 05:00,20255,20271,20216,20255,4663
2025/05/06 06:00,20255,20259,20160,20182,14938
2025/05/06 07:00,20182,20345,20172,20320,18901
2025/05/06 08:00,20320,20365,20300,20312,11178
2025/05/06 09:00,20311,20431,20278,20280,13794
2025/05/06 10:00,20280,20337,20280,20290,4048
2025/05/06 11:00,20288,20359,20286,20358,2333
2025/05/06 12:00,20355,20356,20293,20293,1327
2025/05/06 13:00,20294,20294,20230,20255,2889
2025/05/06 17:45,20431,20555,20268,20313,42965
2025/05/06 18:45,20308,20403,20295,20327,19206
2025/05/06 19:45,20327,20385,20295,20365,8793
2025/05/06 20:45,20365,20409,20332,20350,7887
2025/05/06 21:45,20352,20438,20340,20379,9469
2025/05/06 22:45,20378,20378,20378,20378,1
2025/05/07 00:00,20382,20406,20363,20392,4165
2025/05/07 01:00,20392,20421,20352,20420,4714
2025/05/07 02:00,20420,20448,20413,20422,4829
2025/05/07 03:00,20421,20470,20407,20468,5199
