datetime,open,high,low,close,volume
2025/05/12 19:45,21333,21374,21288,21358,8741
2025/05/12 20:45,21357,21362,21316,21331,4767
2025/05/12 21:45,21332,21360,21327,21360,8972
2025/05/13 00:00,21358,21365,21339,21340,2404
2025/05/13 01:00,21341,21349,21318,21331,1799
2025/05/13 02:00,21331,21388,21314,21377,2710
2025/05/13 03:00,21378,21390,21361,21374,1659
2025/05/13 04:00,21375,21414,21368,21391,2658
2025/05/13 05:00,21392,21485,21383,21451,5031
2025/05/13 06:00,21450,21513,21414,21504,7191
2025/05/13 07:00,21503,21664,21492,21661,10485
2025/05/13 08:00,21661,21689,21634,21684,5769
2025/05/13 09:00,21684,21705,21591,21681,5834
2025/05/13 10:00,21682,21723,21664,21665,2443
2025/05/13 11:00,21667,21700,21657,21695,1141
2025/05/13 12:00,21693,21719,21671,21678,1552
2025/05/13 13:00,21681,21690,21662,21677,926
2025/05/13 17:45,21677,21730,21614,21695,19952
2025/05/13 18:45,21696,21703,21588,21605,10849
2025/05/13 19:45,21606,21691,21579,21689,7223
2025/05/13 20:45,21688,21784,21672,21780,8479
2025/05/13 21:45,21778,21787,21730,21770,10924
2025/05/13 22:45,21769,21769,21768,21768,3
2025/05/14 00:00,21802,21882,21763,21787,7396
2025/05/14 01:00,21791,21796,21750,21773,3238
2025/05/14 02:00,21773,21790,21737,21754,2217
2025/05/14 03:00,21754,21795,21744,21794,1795
2025/05/14 04:00,21795,21847,21789,21838,2963
2025/05/14 05:00,21837,21889,21810,21815,4184
2025/05/14 06:00,21818,21848,21755,21807,6974
2025/05/14 07:00,21803,21850,21780,21835,5388
2025/05/14 08:00,21835,21836,21778,21819,3279
2025/05/14 09:00,21817,21844,21800,21818,2140
2025/05/14 10:00,21818,21820,21741,21808,2766
2025/05/14 11:00,21809,21829,21776,21811,1198
2025/05/14 12:00,21812,21824,21777,21813,1258
2025/05/14 13:00,21814,21824,21802,21818,541
2025/05/14 17:45,21776,21806,21676,21721,16968
2025/05/14 18:45,21722,21782,21692,21748,8360
2025/05/14 19:45,21748,21810,21746,21774,6354
2025/05/14 20:45,21775,21782,21750,21759,3495
2025/05/14 21:45,21758,21773,21691,21693,8719
2025/05/14 22:45,21694,21694,21694,21694,1
2025/05/15 00:00,21698,21707,21651,21664,3366
2025/05/15 01:00,21664,21686,21629,21640,2770
2025/05/15 02:00,21639,21681,21634,21679,2052
2025/05/15 03:00,21678,21693,21659,21669,1557
2025/05/15 04:00,21673,21725,21673,21708,2026
2025/05/15 05:00,21708,21758,21680,21724,3477
2025/05/15 06:00,21723,21748,21648,21674,5327
2025/05/15 07:00,21676,21708,21646,21688,5124
2025/05/15 08:00,21688,21752,21675,21746,3743
2025/05/15 09:00,21743,21799,21732,21795,3621
2025/05/15 10:00,21797,21815,21765,21775,2320
2025/05/15 11:00,21776,21780,21731,21758,1743
2025/05/15 12:00,21758,21787,21716,21786,1590
2025/05/15 13:00,21780,21788,21768,21775,572
2025/05/15 17:45,21775,21828,21679,21822,16494
2025/05/15 18:45,21822,21878,21770,21856,13094
2025/05/15 19:45,21855,21856,21778,21800,5575
2025/05/15 20:45,21800,21835,21779,21819,4500
2025/05/15 21:45,21819,21850,21804,21821,8417
2025/05/16 00:00,21821,21867,21800,21856,2563
2025/05/16 01:00,21857,21874,21845,21859,1374
2025/05/16 02:00,21860,21917,21852,21884,3382
2025/05/16 03:00,21885,21924,21879,21910,1203
2025/05/16 04:00,21911,21930,21904,21907,1304
2025/05/16 05:00,21907,21908,21865,21868,1938
2025/05/16 06:00,21868,21896,21818,21878,5491
2025/05/16 07:00,21874,21877,21758,21801,7104
2025/05/16 08:00,21804,21856,21791,21832,3501
2025/05/16 09:00,21831,21853,21819,21834,1621
2025/05/16 10:00,21833,21884,21828,21851,2558
2025/05/16 11:00,21850,21886,21849,21876,966
2025/05/16 12:00,21878,21899,21870,21889,1061
2025/05/16 13:00,21888,21889,21812,21828,1169
2025/05/18 17:45,21682,21748,21619,21641,21502
2025/05/18 18:45,21640,21707,21615,21696,9366
2025/05/18 19:45,21697,21722,21539,21562,10883
2025/05/18 20:45,21562,21567,21525,21536,7252
2025/05/18 21:45,21536,21548,21499,21538,13522
2025/05/19 00:00,21518,21570,21512,21548,2675
2025/05/19 01:00,21548,21553,21502,21534,1812
2025/05/19 02:00,21533,21547,21515,21542,1103
2025/05/19 03:00,21541,21563,21519,21552,1165
2025/05/19 04:00,21553,21559,21532,21547,824
2025/05/19 05:00,21544,21549,21480,21495,2177
2025/05/19 06:00,21494,21630,21475,21622,7358
2025/05/19 07:00,21618,21679,21613,21641,6636
2025/05/19 08:00,21642,21712,21632,21677,3584
2025/05/19 09:00,21677,21726,21674,21724,2446
2025/05/19 10:00,21722,21759,21717,21741,2646
2025/05/19 11:00,21742,21745,21710,21739,996
2025/05/19 12:00,21740,21772,21720,21767,1181
2025/05/19 13:00,21769,21773,21737,21750,836
2025/05/19 17:45,21753,21772,21626,21639,16373
2025/05/19 18:45,21636,21677,21565,21622,12076
2025/05/19 19:45,21620,21630,21524,21550,7966
2025/05/19 20:45,21551,21573,21505,21523,5660
2025/05/19 21:45,21523,21565,21510,21538,11061
2025/05/19 22:45,21539,21539,21539,21539,5
2025/05/20 00:00,21450,21475,21428,21453,751
2025/05/20 01:00,21453,21502,21437,21483,525
2025/05/20 02:00,21483,21496,21442,21453,574
2025/05/20 03:00,21452,21486,21452,21486,230
