datetime,open,high,low,close,volume
2025/03/07 07:00,22570,22590,22243,22483,61686
2025/03/07 11:00,22482,22576,22442,22570,10721
2025/03/09 17:45,22468,22548,22316,22439,56905
2025/03/09 21:45,22439,22493,22431,22443,6250
2025/03/10 00:00,22440,22483,22313,22338,20209
2025/03/10 04:00,22339,22368,22100,22113,47684
2025/03/10 08:00,22114,22191,21822,21833,38783
2025/03/10 12:00,21834,22061,21772,22015,13623
2025/03/10 17:45,21862,22085,21662,22046,79996
2025/03/10 21:45,22047,22075,22007,22025,6448
2025/03/11 00:00,22050,22150,21982,22116,20916
2025/03/11 04:00,22115,22158,21858,21902,54979
2025/03/11 08:00,21901,22132,21840,22123,37376
2025/03/11 12:00,22126,22144,21992,22020,4883
2025/03/11 17:45,22090,22344,22046,22153,57027
2025/03/11 21:45,22154,22238,22112,22235,10845
2025/03/12 00:00,22199,22287,22166,22263,21443
2025/03/12 04:00,22263,22440,22255,22290,53408
2025/03/12 08:00,22291,22461,22241,22446,31692
2025/03/12 12:00,22445,22450,22377,22402,3450
2025/03/12 17:45,22443,22475,21976,22013,73502
2025/03/12 21:45,22012,22032,21917,21919,13822
2025/03/13 00:00,21923,22058,21872,21995,29705
2025/03/13 04:00,21994,22069,21857,21977,48110
2025/03/13 08:00,21980,22034,21895,22032,24996
2025/03/13 12:00,22030,22051,21939,21996,3505
2025/03/13 17:45,22120,22133,21876,21994,59020
2025/03/13 21:45,21994,22028,21940,21964,6807
2025/03/14 00:00,21944,22054,21925,22049,14291
2025/03/14 04:00,22048,22152,22030,22130,31033
2025/03/14 08:00,22129,22212,22118,22179,18968
2025/03/14 12:00,22179,22208,22167,22200,2179
2025/03/16 17:45,22170,22310,22133,22210,49663
2025/03/16 21:45,22212,22212,22112,22155,8851
2025/03/17 00:00,22133,22225,22101,22220,13370
2025/03/17 04:00,22218,22340,22202,22263,26113
2025/03/17 08:00,22266,22437,22246,22426,16096
2025/03/17 12:00,22425,22429,22363,22387,2278
2025/03/17 17:45,22393,22393,22191,22228,39303
2025/03/17 21:45,22227,22258,22215,22228,3881
2025/03/18 00:00,22262,22343,22256,22305,5060
2025/03/18 04:00,22304,22312,22111,22162,11906
2025/03/18 08:00,22160,22237,22119,22202,5950
2025/03/18 12:00,22199,22212,22169,22170,604
2025/03/18 17:45,22230,22260,21981,21990,30929
2025/03/18 21:45,21990,22045,21980,22027,7662
2025/03/19 00:00,22028,22083,21968,22074,20279
2025/03/19 04:00,22074,22145,22050,22087,29903
2025/03/19 08:00,22087,22198,22071,22197,19639
2025/03/19 12:00,22197,22278,22144,22170,9865
2025/03/19 17:45,22238,22404,22203,22379,59629
2025/03/19 21:45,22378,22418,22366,22370,7382
2025/03/20 00:00,22367,22383,22183,22224,33645
2025/03/20 04:00,22226,22347,22169,22333,37420
2025/03/20 08:00,22333,22359,22241,22282,21173
2025/03/20 12:00,22285,22328,22284,22309,2252
2025/03/20 17:45,22321,22375,22193,22261,51949
2025/03/20 21:45,22262,22263,22174,22179,12848
2025/03/21 00:00,22200,22208,22055,22113,26357
2025/03/21 04:00,22112,22144,22017,22117,34304
2025/03/21 08:00,22117,22209,22042,22180,23010
2025/03/21 12:00,22183,22207,22150,22200,3288
2025/03/23 17:45,22287,22397,22126,22181,62066
2025/03/23 21:45,22182,22182,22130,22155,5597
2025/03/24 00:00,22169,22255,22161,22237,19225
2025/03/24 04:00,22236,22336,22212,22327,25859
2025/03/24 08:00,22329,22368,22309,22353,15254
2025/03/24 12:00,22350,22360,22329,22336,1647
2025/03/24 17:45,22334,22443,22203,22287,67996
2025/03/24 21:45,22287,22311,22271,22300,6526
2025/03/25 00:00,22310,22372,22300,22369,18395
2025/03/25 04:00,22369,22395,22311,22366,23726
2025/03/25 08:00,22368,22379,22320,22334,9384
2025/03/25 12:00,22336,22378,22332,22371,2026
2025/03/25 17:45,22399,22428,22252,22306,53482
2025/03/25 21:45,22307,22343,22290,22306,6329
2025/03/26 00:00,22300,22315,22226,22263,18205
2025/03/26 04:00,22264,22285,22111,22155,36624
2025/03/26 08:00,22155,22168,21972,21975,27972
2025/03/26 12:00,21975,22049,21973,22040,4070
2025/03/26 17:45,22030,22053,21890,21955,53017
2025/03/26 21:45,21954,21985,21920,21970,6377
2025/03/27 00:00,21958,21964,21824,21896,25220
2025/03/27 04:00,21895,21985,21787,21976,41557
2025/03/27 08:00,21976,21978,21800,21828,24276
2025/03/27 12:00,21826,21873,21818,21823,2430
2025/03/27 17:45,21749,21793,21484,21546,72470
2025/03/27 21:45,21545,21612,21502,21602,13336
2025/03/28 00:00,21582,21642,21520,21588,21793
2025/03/28 04:00,21590,21626,21313,21342,49273
2025/03/28 08:00,21340,21381,21130,21222,39070
2025/03/28 12:00,21222,21238,21131,21133,4854
2025/03/30 17:45,20868,21063,20725,20840,87381
2025/03/30 21:45,20841,20845,20737,20769,10603
2025/03/31 00:00,20804,20919,20753,20789,27390
2025/03/31 04:00,20790,20944,20688,20923,49961
2025/03/31 08:00,20922,21061,20921,21031,24903
2025/03/31 12:00,21029,21130,21029,21085,5735
2025/03/31 17:45,21023,21210,20888,21187,65346
2025/03/31 21:45,21186,21270,21175,21180,11776
2025/04/01 00:00,21222,21269,21127,21138,24115
2025/04/01 04:00,21139,21245,21060,21243,47060
2025/04/01 08:00,21243,21388,21215,21260,37559
2025/04/01 12:00,21259,21378,21248,21330,4190
2025/04/01 17:45,21270,21358,21187,21235,55390
2025/04/01 21:45,21235,21303,21233,21302,6970
2025/04/02 00:00,21306,21340,21265,21266,15887
2025/04/02 04:00,21267,21437,21191,21432,43684
2025/04/02 08:00,21430,21578,21342,21346,40295
2025/04/02 12:00,21349,21653,20813,20873,38745
2025/04/06 17:45,19167,19167,19167,19167,4638
2025/04/06 21:45,19167,19167,19167,19167,69
2025/04/07 00:00,17261,18020,17260,17868,87932
2025/04/07 04:00,17871,19296,17741,18566,142171
2025/04/07 08:00,18567,18748,18167,18353,78697
2025/04/07 12:00,18355,18431,18306,18391,6653
2025/04/07 17:45,18610,18753,18006,18130,116623
2025/04/07 21:45,18130,18350,18102,18172,19001
2025/04/08 00:00,18240,18495,18066,18489,55140
2025/04/08 04:00,18493,18847,18492,18690,95193
2025/04/08 08:00,18690,18746,18109,18166,80502
2025/04/08 12:00,18166,18181,17725,18046,23636
2025/04/08 17:45,17861,18281,17158,17286,156052
2025/04/08 21:45,17288,17530,17141,17198,34658
2025/04/09 00:00,17326,17709,17326,17499,76592
2025/04/09 04:00,17501,17615,17016,17222,138041
2025/04/09 08:00,17224,18902,17217,18902,104855
2025/04/09 12:00,18902,18902,18902,18902,747
2025/04/09 17:45,18902,18902,18902,18902,1844
2025/04/09 21:45,18902,18902,18902,18902,65
2025/04/10 00:00,19671,19742,19203,19330,72058
2025/04/10 04:00,19331,19455,18915,18991,101580
2025/04/10 08:00,18990,19092,18381,18908,128395
2025/04/10 12:00,18911,18987,18644,18843,17137
2025/04/10 17:45,18561,19358,18443,19350,128972
2025/04/10 21:45,19350,19564,19283,19531,18807
2025/04/11 00:00,19556,19556,19261,19457,56356
2025/04/11 04:00,19455,19588,19184,19251,96858
2025/04/11 08:00,19252,19580,19227,19484,56172
2025/04/11 12:00,19485,19575,19484,19537,5535
2025/04/13 17:45,19795,19981,19475,19482,104014
2025/04/13 21:45,19483,19553,19453,19496,12552
2025/04/14 00:00,19535,19560,19434,19500,22477
2025/04/14 04:00,19501,19632,19451,19572,53688
2025/04/14 08:00,19574,19596,19347,19572,42522
2025/04/14 12:00,19574,19624,19437,19498,5232
2025/04/14 17:45,19583,19832,19518,19816,62119
2025/04/14 21:45,19815,19826,19778,19798,6005
2025/04/15 00:00,19778,19868,19770,19789,6193
2025/04/15 04:00,19792,19888,19707,19800,13580
2025/04/15 08:00,19796,19866,19770,19802,4537
2025/04/15 12:00,19799,19822,19774,19798,785
2025/04/15 17:45,19626,19626,19355,19405,38662
2025/04/15 21:45,19410,19437,19307,19346,9930
2025/04/16 00:00,19368,19441,19182,19349,51818
2025/04/16 04:00,19349,19398,19213,19349,48050
2025/04/16 08:00,19349,19445,19050,19053,46398
2025/04/16 12:00,19055,19205,19002,19150,11294
2025/04/16 17:45,19235,19405,19114,19297,93080
2025/04/16 21:45,19298,19374,19285,19370,10499
2025/04/17 00:00,19505,19583,19391,19412,50965
2025/04/17 04:00,19411,19515,19255,19272,67304
2025/04/17 08:00,19272,19450,19271,19378,36855
2025/04/17 12:00,19377,19399,19277,19367,6575
2025/04/17 17:45,19350,19430,19290,19348,54243
2025/04/17 21:45,19347,19367,19317,19332,5583
2025/04/18 00:00,19346,19360,19312,19334,6182
2025/04/18 04:00,19333,19350,19322,19336,2817
2025/04/18 08:00,19336,19391,19332,19390,3222
2025/04/18 12:00,19389,19399,19366,19372,1468
2025/04/20 17:45,19347,19368,19030,19090,75359
2025/04/20 21:45,19089,19104,19045,19099,7115
2025/04/21 00:00,19099,19117,19052,19110,13522
2025/04/21 04:00,19111,19140,18868,18910,48547
2025/04/21 08:00,18910,18926,18750,18791,30817
2025/04/21 12:00,18791,18895,18788,18864,5253
2025/04/21 17:45,18924,19035,18775,18862,74147
2025/04/21 21:45,18862,18866,18781,18799,9032
2025/04/22 00:00,18873,18899,18826,18850,20449
2025/04/22 04:00,18850,19015,18810,18993,40320
2025/04/22 08:00,18994,19161,18966,19075,42210
2025/04/22 12:00,19077,19091,18996,19061,4611
2025/04/22 17:45,19240,19593,19172,19593,82365
2025/04/22 21:45,19593,19593,19520,19558,11092
2025/04/23 00:00,19566,19665,19512,19655,24815
2025/04/23 04:00,19655,19775,19624,19762,56641
2025/04/23 08:00,19761,19766,19520,19595,48929
2025/04/23 12:00,19595,19650,19541,19642,4879
2025/04/23 17:45,19653,19684,19415,19456,68391
2025/04/23 21:45,19456,19474,19428,19464,5886
2025/04/24 00:00,19448,19528,19354,19520,30372
2025/04/24 04:00,19520,19759,19486,19725,56522
2025/04/24 08:00,19726,19914,19723,19893,34580
2025/04/24 12:00,19892,19960,19841,19950,6382
