datetime,open,high,low,close,volume
2012/09/14 00:00,7739,7767,7726,7750,70895
2012/09/17 00:00,7742,7768,7713,7749,76925
2012/09/18 00:00,7757,7797,7741,7788,50201
2012/09/19 00:00,7782,7786,7716,7749,81485
2012/09/20 00:00,7765,7783,7748,7761,61018
2012/09/21 00:00,7747,7805,7685,7775,98891
2012/09/24 00:00,7792,7810,7744,7756,68390
2012/09/25 00:00,7691,7725,7670,7700,74746
2012/09/26 00:00,7683,7730,7679,7728,67769
2012/09/27 00:00,7726,7748,7666,7719,88739
2012/09/28 00:00,7690,7706,7666,7684,50167
2012/10/01 00:00,7716,7748,7693,7729,67005
2012/10/02 00:00,7740,7742,7687,7704,58958
2012/10/03 00:00,7707,7715,7633,7706,103623
2012/10/04 00:00,7711,7733,7680,7701,74558
2012/10/05 00:00,7677,7692,7612,7625,84411
2012/10/08 00:00,7629,7647,7596,7596,86468
2012/10/10 00:00,7483,7506,7442,7444,95582
2012/10/11 00:00,7434,7463,7385,7413,92390
2012/10/12 00:00,7396,7434,7385,7425,74135
2012/10/15 00:00,7460,7462,7435,7458,62568
2012/10/16 00:00,7483,7508,7431,7434,51883
2012/10/17 00:00,7467,7479,7444,7453,57034
2012/10/18 00:00,7468,7469,7385,7387,78020
2012/10/19 00:00,7300,7360,7289,7347,71985
2012/10/22 00:00,7342,7350,7293,7299,65177
2012/10/23 00:00,7230,7347,7225,7303,100109
2012/10/24 00:00,7303,7319,7251,7254,75504
2012/10/25 00:00,7226,7287,7090,7092,124395
2012/10/26 00:00,7110,7153,7091,7121,86593
2012/10/29 00:00,7170,7220,7141,7162,104953
2012/10/30 00:00,7192,7212,7125,7141,89170
2012/10/31 00:00,7098,7192,7029,7172,140249
2012/11/01 00:00,7214,7225,7182,7201,74949
2012/11/02 00:00,7190,7222,7146,7181,85380
2012/11/04 23:00,7180,7259,7163,7256,78730
2012/11/05 23:00,7205,7293,7192,7256,138988
2012/11/06 23:00,7168,7220,7160,7201,87322
2012/11/07 23:00,7136,7301,7126,7286,125251
2012/11/08 23:00,7265,7304,7238,7243,73703
2012/11/11 23:00,7227,7239,7092,7094,116093
2012/11/12 23:00,7081,7150,7077,7128,85707
2012/11/13 23:00,7095,7156,7036,7121,110846
2012/11/14 23:00,7116,7179,7082,7107,106108
2012/11/15 23:00,7147,7168,7120,7121,85220
2012/11/18 23:00,7174,7181,7131,7159,73796
2012/11/19 23:00,7146,7146,7020,7048,75428
2012/11/20 23:00,7096,7115,7081,7089,64895
2012/11/21 23:00,7123,7327,7120,7319,120286
2012/11/22 23:00,7362,7409,7357,7388,66389
2012/11/25 23:00,7410,7435,7380,7421,76309
2012/11/26 23:00,7407,7439,7390,7429,62717
2012/11/27 23:00,7470,7539,7465,7525,98874
2012/11/28 23:00,7535,7605,7524,7594,97251
2012/11/29 23:00,7596,7647,7560,7599,94211
2012/12/02 23:00,7560,7603,7548,7593,76536
2012/12/03 23:00,7593,7678,7576,7651,96482
2012/12/04 23:00,7654,7673,7623,7639,68952
2012/12/05 23:00,7658,7691,7642,7659,73118
2012/12/06 23:00,7680,7686,7600,7623,76659
2012/12/09 23:00,7639,7645,7579,7638,78461
2012/12/10 23:00,7657,7725,7652,7695,89122
2012/12/11 23:00,7718,7778,7708,7773,82175
2012/12/12 23:00,7738,7747,7701,7704,84818
2012/12/13 23:00,7690,7707,7615,7649,100268
2012/12/16 23:00,7660,7665,7621,7653,70612
2012/12/17 23:00,7691,7708,7655,7663,55633
